,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery,Followers,Genres,Artist Popularity
2910,Chase Morrin,Pues,0,2013-03-16T02:01:46Z,2012-01-04,5u2LRuC26UhijHYOksCnIF,3w9MAXpL3MoDTQRDiadb8i,437 days 02:01:46.000000000,437.0,18,[],0
2911,Joseph Bertolozzi,Ironworks (Ferronnerie),1,2016-05-16T05:47:56Z,2016-04-29,5hlvecPedlTWTsYStzIjYw,4IsiSOCd6WonWKFE1mO4hR,17 days 05:47:56.000000000,17.0,268,['21st century classical'],14
2912,Mylab,Phil and Jerry,0,2016-05-03T05:57:44Z,2004-04-09,367z7SDdlFJzmKmIcFuh56,0MeP0rfqWD4oj06rC6ujOW,4407 days 05:57:44.000000000,4407.0,35,[],0
2913,Yusef Lateef,"Sister Mamie - Live At Pep's Lounge, Philadelphia / 1964",0,2016-05-03T05:55:51Z,1993-01-01,33XkS6h90eeK7e6OJHw0mq,1lrbvFNSu3dDJyIuGMRg8Q,8523 days 05:55:51.000000000,8523.0,45565,"['avant-garde', 'avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']",47
2914,Yma Sumac,Bo Mambo - 1999 Digital Remaster,31,2016-05-16T05:47:31Z,1999-01-01,1HkQ4XrPffqcVW0TgTTw0d,3aMKcU04yFnPXJNN4QYuMp,6345 days 05:47:31.000000000,6345.0,24430,"['exotica', 'lounge', 'mambo', 'space age pop']",40
2915,Marzio Scholten,Contragramma,1,2016-05-05T06:25:35Z,2013-10-29,0jYCcYyrT2J53ZXtI5FIOM,3EVIksrsL3rJdDkNeaAjqA,919 days 06:25:35.000000000,919.0,290,[],3
2916,Bayonne,Marim,0,2016-05-05T06:27:36Z,2016-03-25,6BbqU3r1G2mwkRIfIbkCek,4BklJbponTa0yl8wfVES7o,41 days 06:27:36.000000000,41.0,18416,"['austindie', 'vapor soul']",48
2917,POLIÇA,Someway,0,2016-05-16T05:47:00Z,2016-03-04,34vLhockmYhf3LgznwyNaQ,5surYraY465Ok7YSEtDf9X,73 days 05:47:00.000000000,73.0,142614,"['art pop', 'chillwave', 'indietronica', 'metropopolis', 'shimmer pop']",55
2918,Weval,The Battle,0,2016-05-17T02:20:03Z,2016-04-22,12tZvy2xFpWSkuJ3FsfisZ,246JjtXL48HHcmgZo9RAnz,25 days 02:20:03.000000000,25.0,90092,"['electronica', 'french indietronica', 'indie soul', 'microhouse', 'minimal techno', 'new rave']",56
2919,ANOHNI,4 Degrees,31,2016-05-17T05:16:26Z,2016-05-06,6VJZYivuYJGCrPuOAnI7Qo,61ZYkv9MEQZ25jVaIavQOM,11 days 05:16:26.000000000,11.0,85813,"['art pop', 'chamber pop', 'chamber psych', 'escape room', 'experimental pop', 'metropopolis', 'transpop']",44
2920,Busdriver,Great Spooks of Enormous Strength,0,2016-05-17T01:35:16Z,2015-11-06,43SXnO2N4X024u3l9MfvXD,07oH55ThaT0DM7w9shlSwD,193 days 01:35:16.000000000,193.0,60601,"['abstract hip hop', 'alternative hip hop', 'escape room']",48
2921,Busdriver,Retirement Ode,22,2015-03-02T06:59:12Z,2014-09-08,43SXnO2N4X024u3l9MfvXD,4SLyGlLfa6ilo95W07jiTy,175 days 06:59:12.000000000,175.0,60601,"['abstract hip hop', 'alternative hip hop', 'escape room']",48
2922,Busdriver,Ego Death,40,2015-03-02T06:59:12Z,2014-09-08,43SXnO2N4X024u3l9MfvXD,3XNdcusfibvkxXPlQWt2tp,175 days 06:59:12.000000000,175.0,60601,"['abstract hip hop', 'alternative hip hop', 'escape room']",48
2923,Depeche Mode,Home - Grantby Version,8,2016-05-17T02:16:30Z,1997,762310PdDnwsDxAQxzQkfX,2QILaorkxIvw5mX75U5EXQ,7076 days 02:16:30.000000000,7076.0,2639893,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",77
2924,Depeche Mode,Shake the Disease - Remastered Version,28,2013-12-05T00:29:07Z,2006-11-14,762310PdDnwsDxAQxzQkfX,0TJxT3eq5OJ1J9ZL8A22pY,2578 days 00:29:07.000000000,2578.0,2639893,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",77
2925,Depeche Mode,Suffer Well - M83 Remix,15,2013-10-14T00:15:07Z,2011-06-07,762310PdDnwsDxAQxzQkfX,03FOLmpKmGfW7pAVSFr11x,860 days 00:15:07.000000000,860.0,2639893,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",77
2926,Depeche Mode,Everything Counts - Remastered Version,32,2013-02-08T05:59:25Z,2006-11-14,762310PdDnwsDxAQxzQkfX,6JN0k3R65B7T47lsHwgBjQ,2278 days 05:59:25.000000000,2278.0,2639893,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",77
2927,Depeche Mode,Walking In My Shoes - 2006 Digital Remaster,0,2012-05-07T10:33:41Z,2006,762310PdDnwsDxAQxzQkfX,04Nh6qcBGRgSlZ2HxddqGn,2318 days 10:33:41.000000000,2318.0,2639893,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",77
2928,Depeche Mode,Dream On - 2006 Digital Remaster,0,2012-05-01T22:49:39Z,2006,762310PdDnwsDxAQxzQkfX,4PsGUlbjKtbk7jKhLbKmeP,2312 days 22:49:39.000000000,2312.0,2639893,"['dance rock', 'new romantic', 'new wave', 'permanent wave', 'synthpop']",77
2929,Talk Talk,After The Flood,29,2016-05-16T05:45:39Z,1991,7Fo8TAyGJr4VmhE68QamMf,49yXUztT0qYz0xA4vnm0zP,9267 days 05:45:39.000000000,9267.0,250047,"['art rock', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",63
2930,Lawrence Taylor,Waiting for Your Love,0,2016-05-31T23:20:56Z,2016-01-01,7so1HCxGkBmfqdvIF5HzkT,4AzZwo6ePXKfZni9FWoXmB,151 days 23:20:56.000000000,151.0,19454,[],36
2931,Terrace Martin,"Curly Martin (feat. Robert Glasper, Thundercat & Ronald Bruner Jr)",44,2016-04-09T23:55:17Z,2016-04-01,7MNEVabc4cs19CbzAFZmXz,7zmzkaT8Fakbh8mnXI1xcs,8 days 23:55:17.000000000,8.0,41696,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",54
2932,Kalle Kalima,Ghost Riders in the Sky,15,2016-04-03T05:32:43Z,2016-01-29,5fwSJDZDOdHTgXw9yFFzSq,35Vn8VNGCFkOMaKrYTEqK7,65 days 05:32:43.000000000,65.0,841,[],32
2933,Ivan Wyschnegradsky,Preludes in Quarter-Tone System: I,6,2016-04-02T23:55:35Z,2006,6vmWpwGLBp8IhyTo5ZOcXg,1VKkrHpPVe9p6BHfFZnlR2,3744 days 23:55:35.000000000,3744.0,420,['russian modern classical'],7
2934,LAAKE,Swell,17,2016-04-07T01:57:57Z,2016-03-25,4Qqa9umpoJmCeht0eJFRTV,3uis6aOVRXUdf7EEWXz1Vy,13 days 01:57:57.000000000,13.0,3660,['french indietronica'],32
2935,Theophilus London,Water Me (feat. Leon Ware),36,2016-04-03T05:40:50Z,2014-10-27,4EMtGVFvfCSrEmWaGV0roE,6vuIHcihoU6oPvV585zoJY,524 days 05:40:50.000000000,524.0,102760,['alternative hip hop'],59
2936,NEXT Collective,Twice,0,2016-04-07T01:58:23Z,2012-01-01,5gPRG5WCvpC26dNz3FsjiB,5Sj3pQOugI8HeNFXEL0zWR,1558 days 01:58:23.000000000,1558.0,1208,[],18
2937,NEXT Collective,No Church In The Wild (Feat. Christian Scott),8,2013-08-18T06:38:19Z,2013-01-01,5gPRG5WCvpC26dNz3FsjiB,64LOm0Pwjd1ABIei2WU1Gm,229 days 06:38:19.000000000,229.0,1208,[],18
2938,Alex Mercado Trio,Wise,20,2016-04-03T05:39:13Z,2014-06-06,1O2VulbbbvMGmRvJbpckxx,1Ev625HZd9fImkY0jw4qht,667 days 05:39:13.000000000,667.0,2876,['jazz mexicano'],20
2939,Jerry Garcia,Shady Grove,49,2016-04-02T23:48:03Z,1996-10-29,3QDaXfnxfQqqJQK5lSdjLN,1gCE4LxErCB25MSERdLCZX,7095 days 23:48:03.000000000,7095.0,158672,"['blues rock', 'classic rock', 'country rock', 'folk rock', 'jam band', 'jamgrass', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'singer-songwriter', 'traditional folk']",59
2940,PWR BTTM,Ugly Cherries,0,2016-04-09T23:59:53Z,2015-09-18,5712BvYQ5m5Wcah576OFH4,18qtmrMhrKqa0PTm4jlTGm,204 days 23:59:53.000000000,204.0,35835,['queercore'],37
2941,Beat Spacek,Alone in Da Sun,29,2016-04-15T00:15:50Z,2015-05-21,6VDV1yCgghJfUV5jhD6LQe,7Jlo83ij4lPWhcXIpoZEnR,330 days 00:15:50.000000000,330.0,2158,['ninja'],19
2942,Nicholas Payton,Three,0,2016-04-15T00:25:37Z,2014-07-22,3cwVFmQ6mcUoGR6ZvIPuZ4,3OLEhzFjSRY1AfrCREseoR,633 days 00:25:37.000000000,633.0,14384,"['bebop', 'contemporary jazz', 'contemporary post-bop', 'hard bop', 'indie jazz', 'jazz', 'jazz trumpet', 'neo r&b', 'new orleans jazz']",45
2943,Hiromi,Alive,25,2016-04-26T02:46:57Z,2014-01-01,7DeuppKQdCVhuWrzzCBBpc,6q30tNV9YgX23MV326rSEW,846 days 02:46:57.000000000,846.0,127336,"['contemporary jazz', 'contemporary post-bop', 'japanese jazz', 'jazz funk', 'jazz fusion']",49
2944,The Coup,I Just Wanna Lay Around All Day In Bed With You,0,2016-03-02T03:58:30Z,2006-04-25,4IvS1ZZ5nyiNMheybfx3Hf,5yUROJx0JyIAvnK34E0UID,3599 days 03:58:30.000000000,3599.0,35607,"['alternative hip hop', 'conscious hip hop', 'hip hop']",45
2945,Betty Davis,Shoo-B-Doop and Cop Him,43,2016-03-04T02:35:58Z,1974,5Ryxgm3uLvQOsw4H5ZpHDn,1MCh9c35k0NAxE81oCrHU1,15403 days 02:35:58.000000000,15403.0,68015,"['funk', 'soul']",46
2946,Oddisee,That's Love,46,2016-03-02T04:29:54Z,2015-04-28,72tRiBHei5G9M8it4h4sfC,5tI34BaM6pEPl2l0fm4jga,309 days 04:29:54.000000000,309.0,162207,"['alternative hip hop', 'dmv rap', 'hip hop']",56
2947,Macklemore & Ryan Lewis,Buckshot (feat. KRS-One & DJ Premier),45,2016-03-02T04:02:54Z,2016-02-26,5BcAKTbp20cv7tC5VqPFoC,3YZh2uUAZukJOF3WzHxiJP,5 days 04:02:54.000000000,5.0,2415483,"['dance pop', 'pop', 'pop rap']",77
2948,Lin-Manuel Miranda,My Shot,70,2016-03-12T01:31:57Z,2015-09-25,4aXXDj9aZnlshx7mzj3W1N,4cxvludVmQxryrnx1m9FqL,169 days 01:31:57.000000000,169.0,289071,"['hollywood', 'show tunes']",78
2949,Iggy Pop,Gardenia,0,2016-03-02T04:27:21Z,2016-01-22,33EUXrFKGjpUSGacqEHhU4,6uGBawNzZ4rU6cdC1ngZA5,40 days 04:27:21.000000000,40.0,841401,"['alternative rock', 'art rock', 'classic rock', 'dance rock', 'garage rock', 'glam rock', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",69
2950,Iggy Pop,Break Into Your Heart,0,2016-03-02T04:27:31Z,2016-01-26,33EUXrFKGjpUSGacqEHhU4,0dPJbXZN0PNe7dILgdNYQR,36 days 04:27:31.000000000,36.0,841401,"['alternative rock', 'art rock', 'classic rock', 'dance rock', 'garage rock', 'glam rock', 'permanent wave', 'protopunk', 'psychedelic rock', 'rock']",69
2951,Submotion Orchestra,Select & Operate,6,2016-03-02T04:14:48Z,2015-09-11,3ceOFG1q86nQVpJliylpgA,2ERRlDV2s5jYQxfyMJTqOD,173 days 04:14:48.000000000,173.0,53676,"['future garage', 'ninja', 'substep']",44
2952,Maxo,Mediumrare,9,2016-03-02T03:59:52Z,2015-04-29,069n4k5Ultxa6j838AJtGJ,0ewC08SgQYegtVirY5TYK5,308 days 03:59:52.000000000,308.0,3487,"['hyperpop', 'kawaii future bass']",31
2953,Maxo,Honeybell,15,2016-02-04T01:42:55Z,2015-04-29,069n4k5Ultxa6j838AJtGJ,441hf6nACGxHSPjSxMwmMr,281 days 01:42:55.000000000,281.0,3487,"['hyperpop', 'kawaii future bass']",31
2954,Maxo,Mediumrare,9,2016-02-04T01:41:21Z,2015-04-29,069n4k5Ultxa6j838AJtGJ,0ewC08SgQYegtVirY5TYK5,281 days 01:41:21.000000000,281.0,3487,"['hyperpop', 'kawaii future bass']",31
2955,Bob Moses,Tearing Me Up,4,2016-03-02T04:19:18Z,2015-09-18,6LHsnRBUYhFyt01PdKXAF5,72AfoN1wsvI9aGsR1WaRxD,166 days 04:19:18.000000000,166.0,180427,"['canadian electronic', 'indie soul', 'indietronica']",61
2956,Burial,Spaceape (feat. Spaceape),0,2016-03-02T04:27:45Z,2006,0uCCBpmg6MrPb1KY2msceF,0puMk7nTv7jHwzpp9nSI9Y,3713 days 04:27:45.000000000,3713.0,234970,"['bass music', 'dubstep', 'electronica', 'future garage', 'hauntology', 'indietronica', 'intelligent dance music', 'microhouse', 'wonky']",54
2957,Burial,Archangel,1,2012-03-11T21:21:41Z,2007-11-05,0uCCBpmg6MrPb1KY2msceF,63FmCXIc4lmEq9fNqGkQ57,1588 days 21:21:41.000000000,1588.0,234970,"['bass music', 'dubstep', 'electronica', 'future garage', 'hauntology', 'indietronica', 'intelligent dance music', 'microhouse', 'wonky']",54
2958,Wadada Leo Smith,Uprising,24,2016-03-02T04:33:37Z,2010-01-01,1eE9oB7Z69NzfALiUJYKUm,5MTKhfttMpjGObYVvq3ktx,2252 days 04:33:37.000000000,2252.0,6355,"['avant-garde jazz', 'contemporary jazz', 'free improvisation', 'free jazz', 'jazz trumpet', 'tzadik']",32
2959,Corinne Bailey Rae,Green Aphrodisiac,0,2016-03-12T01:37:51Z,2016-03-11,29WzbAQtDnBJF09es0uddn,04Ojun9jaS6U7HTwRIoRf3,1 days 01:37:51.000000000,1.0,487703,"['british soul', 'neo mellow', 'neo soul', 'soul']",68
2960,Corinne Bailey Rae,Breathless,47,2013-11-16T05:31:15Z,2006-01-01,29WzbAQtDnBJF09es0uddn,3YPchhrSmcwMHl41aToYG1,2876 days 05:31:15.000000000,2876.0,487703,"['british soul', 'neo mellow', 'neo soul', 'soul']",68
2961,Melody Gardot,Same To You,41,2016-03-16T03:03:04Z,2015-06-01,2P1puQXmG48EVLBrHbum1J,2yUGfNUnag6Lm27zpusWG5,289 days 03:03:04.000000000,289.0,375550,"['adult standards', 'soul', 'vocal jazz']",63
2962,Milo,An Encyclopedia,0,2016-03-17T06:16:05Z,2015-09-25,0J6PhnVD21GSFoJ9HoadLH,5xcS6z3NrsrhDC0F3F3eed,174 days 06:16:05.000000000,174.0,85926,"['alternative hip hop', 'escape room', 'milwaukee hip hop']",53
2963,Milo,"Salladhor Saan, Smuggler",0,2015-07-17T01:25:26Z,2014-09-23,0J6PhnVD21GSFoJ9HoadLH,5zW7GBC7DqqpyTwMYJs9p7,297 days 01:25:26.000000000,297.0,85926,"['alternative hip hop', 'escape room', 'milwaukee hip hop']",53
2964,LV,Hammers and Roses,10,2016-03-17T06:16:05Z,2015,5d4kdwU7uEHb51W4JIV70e,5AaTNlSUa06BB7qAz77Be5,441 days 06:16:05.000000000,441.0,4234,[],24
2965,Mahavishnu Orchestra,Birds of Fire,36,2016-03-17T06:16:15Z,1973-01-03,3Ao7NH7lRyQAeKQg2mlTcO,0dCbhZ6jVeSLJ0of5wf2hm,15779 days 06:16:15.000000000,15779.0,72173,"['art rock', 'canterbury scene', 'instrumental rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock']",45
2966,Mahavishnu Orchestra,"You Know, You Know - Remastered",45,2014-03-16T22:03:57Z,1971,3Ao7NH7lRyQAeKQg2mlTcO,6A8IR5kVgXncIBC9W0YHjL,15780 days 22:03:57.000000000,15780.0,72173,"['art rock', 'canterbury scene', 'instrumental rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock']",45
2967,Mahavishnu Orchestra,Miles Beyond,32,2013-11-05T09:01:25Z,1973-01-03,3Ao7NH7lRyQAeKQg2mlTcO,5I9gXWTR37SMqJsea5jhSM,14916 days 09:01:25.000000000,14916.0,72173,"['art rock', 'canterbury scene', 'instrumental rock', 'jazz funk', 'jazz fusion', 'progressive rock', 'symphonic rock']",45
2968,Yellow Ostrich,WHALE,3,2016-03-25T05:09:46Z,2010,3zIJJVhqINXeuLWMbZdlbY,2pSrLIUJ30ZX84igVPT8n2,2275 days 05:09:46.000000000,2275.0,32894,"['chamber pop', 'shimmer pop', 'stomp and holler']",37
2969,Kano,3 Wheel-ups (feat. Wiley & Giggs),57,2016-03-25T05:10:22Z,2016-03-04,50nN8IFD4xA67fI4jYbLV4,5If9mEuLBP0y46rvN6ca98,21 days 05:10:22.000000000,21.0,163249,"['grime', 'uk alternative hip hop', 'uk hip hop']",64
2970,The Gang Font Feat. Interloper,You Haven't Lived Until You Have Had To Have Read Beowulf,0,2016-03-25T05:11:11Z,2007-03-04,5ZD7BHbDySUAbEwyGrKUTn,4gZ6q0OrVfAWQQb1n7imw2,3309 days 05:11:11.000000000,3309.0,49,[],0
2971,The Underachievers,Star Signs,34,2016-03-25T05:11:25Z,2015-09-25,51Pn4gGnZuyOMDfIT1Zy3N,5uYnjEe2Si6NtXdNmfKiYj,182 days 05:11:25.000000000,182.0,277696,"['hip hop', 'rap', 'underground hip hop']",61
2972,JT Money,Who Dat,41,2016-03-27T18:30:19Z,1999-01-01,1pJhCUTEZhR4nYeemYlkVz,2rbb3lOMI71NIMbJCS1wQQ,6295 days 18:30:19.000000000,6295.0,41198,"['dirty south rap', 'miami hip hop', 'southern hip hop']",39
2973,Sisyphus,Rhythm of Devotion,33,2016-02-05T22:44:26Z,2014-03-18,6WW7gF6rdDASW1brWmFUzM,6Ur2L9zwFT2H2oa5Mnafcs,689 days 22:44:26.000000000,689.0,12099,[],32
2974,Becca Stevens Band,Reminder,5,2016-02-04T01:40:52Z,2015-04-07,2hwINSkBvQ1Nigwc612Ihk,1tAMkaZqiH9KDIzSKmOyMK,303 days 01:40:52.000000000,303.0,4417,[],24
2975,Becca Stevens Band,Tillery,10,2016-01-26T23:05:21Z,2015-04-07,2hwINSkBvQ1Nigwc612Ihk,2PAsoii1taFqw0AoswC742,294 days 23:05:21.000000000,294.0,4417,[],24
2976,Becca Stevens Band,You Make Me Wanna,12,2016-01-28T04:59:52Z,2015-04-07,2hwINSkBvQ1Nigwc612Ihk,7mmpXsasqg62vAetfCWTgN,296 days 04:59:52.000000000,296.0,4417,[],24
2977,Becca Stevens Band,In The Midst,9,2016-01-28T04:26:28Z,2008-04-07,2hwINSkBvQ1Nigwc612Ihk,0qMYYFlEisCuJUXgMc2CdU,2852 days 04:26:28.000000000,2852.0,4417,[],24
2978,Julia Holter,Feel You,0,2016-02-04T01:40:52Z,2015-09-25,0bsV0sUjnCuCTYOnNHQl3E,6btUHzFhMcTSRJsB055QAz,132 days 01:40:52.000000000,132.0,78505,"['art pop', 'art rock', 'chamber pop', 'chamber psych', 'collage pop', 'dream pop', 'electra', 'escape room', 'experimental pop', 'folk-pop', 'freak folk', 'indie rock', 'indietronica', 'la indie', 'noise pop']",46
2979,Tom Varner,Severed Arm,0,2016-02-04T06:17:34Z,1993-12-31,6gMV9AcZ7fmqv4UTGA50iN,279hLd1jW7Xwbu5G0xTdRJ,8070 days 06:17:34.000000000,8070.0,209,['jazz brass'],13
2980,Funky Knuckles,16 Bars,0,2015-12-29T00:19:48Z,2014-01-21,0uyK6faAhm4CYcf1OhP38V,3YbdzHjVG55OHwhHBkOPyx,707 days 00:19:48.000000000,707.0,20099,"['instrumental funk', 'modern funk', 'neo r&b']",39
2981,Post Jazz Mistress,"Listen to Me, My J.",0,2015-12-18T08:09:00Z,2011-10-30,59lh0hDT2IswcUnh4w5cQk,0VbmLpnPi7LUtAMNiBOvFT,1510 days 08:09:00.000000000,1510.0,38,[],0
2982,Michel Camilo,Hurry Up And Wait,1,2015-12-18T08:09:00Z,2007-01-01,5FSlmspNfoVInmejanELTq,7AbJ8JIAJgjXh2KuHrk1kL,3273 days 08:09:00.000000000,3273.0,43329,"['jazz fusion', 'jazz piano', 'latin jazz']",43
2983,Donald Byrd,Love Has Come Around,39,2015-12-18T08:09:00Z,1981,3ZUZYvTkSr7kJQyAXVpqaL,1iPbcdvxT4WVG0Irt98uL3,12769 days 08:09:00.000000000,12769.0,55886,"['acid jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'funk', 'hard bop', 'indie jazz', 'jazz', 'jazz funk', 'jazz fusion', 'jazz trumpet', 'soul', 'soul jazz']",53
2984,The Durutti Column,Otis,0,2015-12-19T18:29:00Z,1989,7fh7bwX9qV60tLxxsp9bTe,0Me0AON46mzKgZrgMgdbVh,9848 days 18:29:00.000000000,9848.0,40735,"['art pop', 'art rock', 'dance rock', 'dream pop', 'experimental', 'experimental rock', 'fourth world', 'new wave', 'no wave', 'post-punk', 'singer-songwriter', 'slow core', 'uk post-punk']",51
2985,Boz Scaggs,Lowdown,51,2015-12-24T07:22:25Z,1997,46njgd2Rq9tZc4ZjeQMgbh,20MxJN12WEqU5eWsuCrwM5,6931 days 07:22:25.000000000,6931.0,330165,"['adult standards', 'album rock', 'art rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'yacht rock']",62
2986,Shakey Graves,House of Winston,41,2016-01-28T18:46:45Z,2014-07-10,1fZpYWNWdL5Z3wrDtISFUH,76A9aKOUxNAtnJ7Jp9fKGa,567 days 18:46:45.000000000,567.0,310638,"['austindie', 'deep new americana', 'folk-pop', 'indie folk', 'new americana', 'stomp and holler']",65
2987,John Coltrane Quartet,Impressions,8,2016-01-28T18:46:45Z,2015-11-24,67PZTxaHKMZBFRUh8wIzCy,1EEB9THvRXaSP5rqMnDFLa,65 days 18:46:45.000000000,65.0,113646,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz quartet', 'jazz saxophone']",48
2988,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),62,2016-01-28T18:46:45Z,1992-05-26,3fJ60AcIgLzQkVitEvA7uq,2Mb3zpobD0CvJGWv6NpsPy,8647 days 18:46:45.000000000,8647.0,143852,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism']",53
2989,Rufus Wainwright,Rebel Prince,28,2016-01-28T18:46:45Z,2001,2PfBzriIMRsCXPDtSy9vg8,4xyhH8elOciLrJHswi0jiu,5505 days 18:46:45.000000000,5505.0,202772,"['canadian pop', 'chamber pop', 'folk-pop', 'melancholia', 'piano rock', 'singer-songwriter']",60
2990,Bitter:Sweet,A Moment,15,2016-01-28T18:46:45Z,2008-06-03,28bLlI81wfpcHUSUPgktlx,6KYnZmpNjRtDiCMYxxtBzr,2795 days 18:46:45.000000000,2795.0,29615,"['electronica', 'jazztronica', 'trip hop']",41
2991,Loma Prieta,"Trilogy 6 ""Forgetting""",0,2016-01-28T18:47:11Z,2012-01-17,4ULLVhwYkyOqpVxe0Asbtt,1Jr3Viv9zMIyH3LGT7gMjk,1472 days 18:47:11.000000000,1472.0,14811,"['chaotic hardcore', 'mathcore', 'midwest emo', 'screamo', 'skramz']",32
2992,Andre Nickatina and Mac Dre,Fillmoe - Vallejo,0,2016-01-28T18:47:11Z,2008-06-17,6D2rXYVhOgDtE2IE2ZboE0,1gPoejyOyemIbOMRdQsKS6,2781 days 18:47:11.000000000,2781.0,472,[],1
2993,Paolo Conte,Via con me,51,2016-01-28T18:47:11Z,1990-01-02,7bAIYB0KGbYXlGbIjyFAcI,751bsmv3KNPrytbCUdzQJN,9522 days 18:47:11.000000000,9522.0,113919,['italian pop'],56
2994,Jake Reichbart,Yesterday,1,2016-01-28T18:47:11Z,2000-04-02,7uUuy5Q0jWfCWwTzPlJnRF,3Q6W68fGe5phlWx0I1rjqD,5779 days 18:47:11.000000000,5779.0,224,[],7
2995,Louis The Child,It's Strange (feat. K.Flay),2,2016-01-28T18:47:11Z,2015-09-09,7wg1qvie3KqDNQbAkTdbX0,0fXTcou0FQxSGksz3phLfT,141 days 18:47:11.000000000,141.0,312100,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",74
2996,The Brian Setzer Orchestra,Sleepwalk,41,2016-01-28T18:47:11Z,1998-01-01,7HQH1SJokcVMdstilKJ2S8,3qoUW8DZ6YSrkTSFy6xSRb,6601 days 18:47:11.000000000,6601.0,50029,"['heartland rock', 'rockabilly', 'swing']",49
2997,Georgy Sviridov,Pesnopeniya i molitvi (Canticles and Prayers): After the Resurrection: Prayer of the Blind Man,5,2016-01-28T18:47:11Z,2015-01-06,2lLeVbtJ3XiJb4zPHUl0yI,3w6rgDwFNSI0ioJiH2EbsS,387 days 18:47:11.000000000,387.0,1663,"['russian modern classical', 'russian romanticism']",29
2998,Madvillain,Meat Grinder,0,2016-01-28T18:47:34Z,2004-03-24,2aoFQUeHD1U7pL098lRsDU,0dIDLi5yCGx3YxnJSz7flh,4327 days 18:47:34.000000000,4327.0,235100,"['alternative hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70
2999,Madvillain,Raid,0,2013-04-20T18:18:52Z,2004-03-24,2aoFQUeHD1U7pL098lRsDU,5YUoidMogd9JTkomrKsL2n,3314 days 18:18:52.000000000,3314.0,235100,"['alternative hip hop', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",70
3000,The 5th Dimension,Let The Sunshine In (Reprise) - Remastered 2000,51,2016-01-28T18:47:34Z,2000-03-23,1UUYAQ9LiRsZF0ZukQNWXM,2r5seNRSheLITyH4cevy2O,5789 days 18:47:34.000000000,5789.0,110896,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'motown', 'singer-songwriter', 'soft rock', 'sunshine pop']",54
3001,Bomba Estéreo,Amanecer,45,2016-01-28T18:47:34Z,2015-06-02,5n9bMYfz9qss2VOW89EVs2,5KLuaDgxoSzzBHt8RF0qz7,240 days 18:47:34.000000000,240.0,747606,"['cumbia', 'latin alternative']",68
3002,Bomba Estéreo,Fuego,41,2013-10-06T07:37:48Z,2009-10-05,5n9bMYfz9qss2VOW89EVs2,5g4ysKgg6wXnolLqkL3J1S,1462 days 07:37:48.000000000,1462.0,747606,"['cumbia', 'latin alternative']",68
3003,Francis Poulenc,"Improvisation No. 15 in C Minor, ""Hommage a Edith Piaf""",3,2016-01-28T18:47:34Z,2014-02-01,4IAWVxo2fpTBPn6k7GZ3eY,0bLfVyL2e8yYSD6rpa6I0J,726 days 18:47:34.000000000,726.0,18938,['classical'],50
3004,Francis Poulenc,"Oboe Sonata, FP 185: Scherzo: Tres anime",13,2012-07-05T09:54:42Z,1999-12-02,4IAWVxo2fpTBPn6k7GZ3eY,3aBsMnl0zuyNohAIUekqrL,4599 days 09:54:42.000000000,4599.0,18938,['classical'],50
3005,Gordon Goodwin's Big Phat Band,The Jazz Police,40,2016-01-28T18:47:34Z,2003-09-23,5CyMmYYHMIfK9YYcKLXzO1,3MmtFohpZUmEzwUQgJvg0I,4510 days 18:47:34.000000000,4510.0,25876,"['big band', 'jazz orchestra', 'swing']",45
